"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","hostingOrganizationKey","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","stateProvince","year","month","day","eventDate","modified","lastInterpreted","references","license","identifiers","facts","relations","isInCluster","datasetName","recordedBy","identifiedBy","inCluster","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","country","rightsHolder","identifier","http...unknown.org.nick","verbatimEventDate","collectionCode","gbifID","verbatimLocality","occurrenceID","taxonID","catalogNumber","institutionCode","eventTime","http...unknown.org.captive","identificationID","name","coordinateUncertaintyInMeters","occurrenceRemarks","reproductiveCondition","recordedByIDs.type","recordedByIDs.value","locationID","county","municipality","locality","associatedReferences","eventID","informationWithheld","footprintWKT","identificationVerificationStatus","http...unknown.org.license","eventRemarks","vernacularName","taxonConceptID","http...unknown.org.rightsHolder","individualCount","lifeStage","continent","dataGeneralizations","higherClassification","samplingProtocol","habitat","gadm","datasetID","language","nomenclaturalStatus","endDayOfYear","verbatimSRS","parentNameUsageID","acceptedNameUsageID","startDayOfYear","ownerInstitutionCode","accessRights","elevation","nomenclaturalCode","bibliographicCitation","institutionKey","verbatimCoordinateSystem","type"
"3768595247","Arabidopsis thaliana (L.) Heynh.",59.05763,17.22342,"","38b4c89f-584c-41bb-bd8f-cd1def33e92f","b8323864-602a-4a7d-9127-bb903054e97d","4346b227-ca68-4d54-8a77-909148492e0b","SE","DWC_ARCHIVE","2022-07-09T18:19:48.517+00:00","2022-07-10T01:19:14.166+00:00",300,"4c415e40-1e21-11de-9e40-a0d6ecebb8bf","HUMAN_OBSERVATION","PRESENT",3052436,6,7707728,220,7225535,3112,3052435,3052436,3052436,"Arabidopsis thaliana (L.) Heynh.","Plantae","Tracheophyta","Brassicales","Brassicaceae","Arabidopsis","Arabidopsis thaliana","Arabidopsis","thaliana","SPECIES","ACCEPTED","NE",NA,"Södermanland",2022,1,28,"2022-01-28T00:00:00","2022-01-29T08:01:16.000+00:00","2022-07-10T01:19:14.166+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none",FALSE,"Artportalen","Hans Rydberg",NA,FALSE,"WGS84","Magnoliopsida","SE","none","none","Sweden","Hans Rydberg","urn:lsid:artportalen.se:sighting:98379221",NA,"2022-01-28","Artportalen","3768595247","Kolleke mot Ek, Srm","urn:lsid:artportalen.se:sighting:98379221","urn:lsid:dyntaxa.se:Taxon:220417","98379221","SLU Artdatabanken",NA,NA,NA,"Arabidopsis thaliana (L.) Heynh.",10,NA,NA,NA,NA,"urn:lsid:artportalen.se:site:6416490","Södermanland","Gnesta","Kolleke mot Ek, Srm",NA,NA,NA,NA,"Unvalidated",NA,NA,"backtrav",NA,NA,NA,NA,"EUROPE",NA,"Biota | Plantae | Viridiplantae | Streptophyta | Embryophyta | Tracheophyta | Euphyllophytina | Spermatophytae | Angiospermae | Magnoliopsida | Brassicales | Brassicaceae | Arabidopsis",NA,"sydvänt skogsbryn",NA,"urn:lsid:swedishlifewatch.se:dataprovider:Artportalen","sv","valid","28","EPSG:3857","urn:lsid:dyntaxa.se:Taxon:1005927","urn:lsid:dyntaxa.se:Taxon:220417","28","SLU Artdatabanken","Free usage",NA,NA,NA,NA,NA,NA
"3768613191","Arabidopsis thaliana (L.) Heynh.",57.75,12.17519,"","38b4c89f-584c-41bb-bd8f-cd1def33e92f","b8323864-602a-4a7d-9127-bb903054e97d","4346b227-ca68-4d54-8a77-909148492e0b","SE","DWC_ARCHIVE","2022-07-09T18:19:48.517+00:00","2022-07-10T01:19:53.766+00:00",300,"4c415e40-1e21-11de-9e40-a0d6ecebb8bf","HUMAN_OBSERVATION","PRESENT",3052436,6,7707728,220,7225535,3112,3052435,3052436,3052436,"Arabidopsis thaliana (L.) Heynh.","Plantae","Tracheophyta","Brassicales","Brassicaceae","Arabidopsis","Arabidopsis thaliana","Arabidopsis","thaliana","SPECIES","ACCEPTED","NE",NA,"Västergötland",2022,1,26,"2022-01-26T00:00:00","2022-01-26T14:10:08.000+00:00","2022-07-10T01:19:53.766+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none",FALSE,"Artportalen","Ulf Persson",NA,FALSE,"WGS84","Magnoliopsida","SE","none","none","Sweden","Ulf Persson","urn:lsid:artportalen.se:sighting:98347778",NA,"2022-01-26","Artportalen","3768613191","Bokedalen, Vg","urn:lsid:artportalen.se:sighting:98347778","urn:lsid:dyntaxa.se:Taxon:220417","98347778","SLU Artdatabanken",NA,NA,NA,"Arabidopsis thaliana (L.) Heynh.",10,NA,NA,NA,NA,"urn:lsid:artportalen.se:site:5667516","Västra Götaland","Partille","Bokedalen, Vg",NA,NA,NA,NA,"Unvalidated",NA,NA,"backtrav",NA,NA,NA,NA,"EUROPE",NA,"Biota | Plantae | Viridiplantae | Streptophyta | Embryophyta | Tracheophyta | Euphyllophytina | Spermatophytae | Angiospermae | Magnoliopsida | Brassicales | Brassicaceae | Arabidopsis",NA,NA,NA,"urn:lsid:swedishlifewatch.se:dataprovider:Artportalen","sv","valid","26","EPSG:3857","urn:lsid:dyntaxa.se:Taxon:1005927","urn:lsid:dyntaxa.se:Taxon:220417","26","SLU Artdatabanken","Free usage",NA,NA,NA,NA,NA,NA
"3777699409","Arabidopsis thaliana (L.) Heynh.",47.51313,7.60456,"","83fdfd3d-3a25-4705-9fbe-3db1d1892b13","64ee55c9-570a-42af-b7da-3f13c6b4e5a9","dc9d8bd0-3c20-4fba-b7ff-26d654817ea7","CH","DWC_ARCHIVE","2022-07-08T16:02:57.892+00:00","2022-07-08T16:54:23.769+00:00",88,"23e067c0-a255-11da-beae-b8a03c50a862","HUMAN_OBSERVATION","PRESENT",3052436,6,7707728,220,7225535,3112,3052435,3052436,3052436,"Arabidopsis thaliana (L.) Heynh.","Plantae","Tracheophyta","Brassicales","Brassicaceae","Arabidopsis","Arabidopsis thaliana","Arabidopsis","thaliana","SPECIES","ACCEPTED","NE",NA,"Bl",2022,1,9,"2022-01-09T00:00:00",NA,"2022-07-08T16:54:23.769+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none",FALSE,"Swiss National Databank of Vascular Plants","Suda Frieda",NA,FALSE,"WGS84","Magnoliopsida","CH","none","none","Switzerland","Info Flora","INFOFLORA-TRAC-11281356",NA,NA,NA,"3777699409",NA,"INFOFLORA-TRAC-11281356","infospecies.ch:infoflora:39200","INFOFLORA-TRAC-11281356",NA,NA,NA,NA,"Arabidopsis thaliana (L.) Heynh.",3535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"In order to respect the currently nationally agreed ethical framework while simultaneously sharing scientifically utilizable data for large scale studies, Swiss biodiversity data is generally published generalized to 5km grid squares. Altitude information corresponds to raw data.",NA,NA,NA,NA,"INFOFLORA-TRAC",NA,NA,NA,NA,NA,NA,NA,NA,NA,367,"ICN","Flora beider Basel, Frieda Suda (2022-05-08) INFOFLORA-TRAC-11281356. Banque de données des plantes vasculaires de Suisse, Info Flora",NA,NA,NA
"3800412212","Arabidopsis thaliana (L.) Heynh.",51.43072,4.39058,"","271c444f-f8d8-4986-b748-e7367755c0c1","1cd669d0-80ea-11de-a9d0-f1765f95f18b","9f25fd85-85dc-4dcd-a1b4-b31165442e2b","BE","DWC_ARCHIVE","2022-07-10T01:28:20.909+00:00","2022-07-10T02:26:57.500+00:00",275,"1cd669d0-80ea-11de-a9d0-f1765f95f18b","HUMAN_OBSERVATION","PRESENT",3052436,6,7707728,220,7225535,3112,3052435,3052436,3052436,"Arabidopsis thaliana (L.) Heynh.","Plantae","Tracheophyta","Brassicales","Brassicaceae","Arabidopsis","Arabidopsis thaliana","Arabidopsis","thaliana","SPECIES","ACCEPTED","NE",NA,NA,2022,1,13,"2022-01-13T00:00:00","2022-01-13T00:00:00.000+00:00","2022-07-10T02:26:57.500+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none",FALSE,"FLORABANK 1: a grid-based database on vascular plant distribution in the northern part of Belgium (Flanders and the Brussels Capital region)","Joris Pinseel",NA,FALSE,"WGS84","Magnoliopsida","BE","none","none","Belgium",NA,"INBO:FLORA:06029146",NA,NA,"IFBL","3800412212","Essen, Essen-hoek, Grensvak","INBO:FLORA:06029146",NA,"06029146","INBO",NA,NA,NA,"Arabidopsis thaliana (L.) Heynh.",700,"Streeplijst flower 1995",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EUROPE","The centroid coördinates of the IFBL square containing the occurence were given",NA,NA,NA,NA,"https://doi.org/10.3897/phytokeys.12.2849","EN",NA,NA,NA,NA,NA,NA,NA,"http://www.inbo.be/en/norms-for-data-use",NA,"ICBN","Van Landuyt W, Vanhecke L, Brosens D (2012) Florabank 1: a grid-based database on vascular plant distribution in the northern part of Belgium (Flanders and the Brussels Capital region). PhytoKeys 12: 59–67. doi: team.3897/phytokeys.12.2849","df2f787b-e54a-4902-8212-390bb2bc7b21","IFBL 1km","Event"
"3826612515","Arabidopsis thaliana (L.) Heynh.",51.55,4.9,"osiic","8a863029-f435-446a-821e-275f4f641165","c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f","85ccfd1a-a837-48d6-9a87-96c99f6fe012","NL","DWC_ARCHIVE","2022-07-01T16:43:02.066+00:00","2022-07-01T19:59:07.444+00:00",86,"396d5f30-dea9-11db-8ab4-b8a03c50a862","HUMAN_OBSERVATION","PRESENT",3052436,6,7707728,220,7225535,3112,3052435,3052436,3052436,"Arabidopsis thaliana (L.) Heynh.","Plantae","Tracheophyta","Brassicales","Brassicaceae","Arabidopsis","Arabidopsis thaliana","Arabidopsis","thaliana","SPECIES","ACCEPTED","NE",NA,"Noord-Brabant",2022,1,22,"2022-01-22T00:00:00","2022-01-24T00:00:00.000+00:00","2022-07-01T19:59:07.444+00:00","https://data.biodiversitydata.nl/obsint/observation/OBS.232709493","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,NA,NA,NA,FALSE,"WGS84","Magnoliopsida","NL","none","none","Netherlands","Stichting Observation International","232709493@OBS",NA,NA,"Observations","3826612515",NA,"https://observation.org/observation/232709493",NA,"OBS.232709493",NA,"13:54",NA,NA,"Arabidopsis thaliana (L.) Heynh.",5000,NA,NA,NA,NA,NA,NA,NA,"Rijen",NA,NA,NA,NA,NA,NA,NA,"Thale Cress",NA,NA,1,NA,"EUROPE","WGS84 coordinates generalized with formula: `coord = floor(coord * 20) / 20`","Plantae|Brassicaceae","field observation",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3466186257","Arabidopsis thaliana (L.) Heynh.",52.494842,13.319766,"cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2022-07-10T01:28:35.929+00:00","2022-07-10T08:47:02.579+00:00",312,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",3052436,6,7707728,220,7225535,3112,3052435,3052436,3052436,"Arabidopsis thaliana (L.) Heynh.","Plantae","Tracheophyta","Brassicales","Brassicaceae","Arabidopsis","Arabidopsis thaliana","Arabidopsis","thaliana","SPECIES","ACCEPTED","NE","2022-02-02T20:49:31","Berlin",2022,2,2,"2022-02-02T14:43:48","2022-02-02T22:42:10.000+00:00","2022-07-10T08:47:02.579+00:00","https://www.inaturalist.org/observations/106036638","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none",FALSE,"iNaturalist research-grade observations","Alexis","Alexis",FALSE,"WGS84","Magnoliopsida","DE","none","none","Germany","Alexis","106036638","alexis_orion","2022-02-02 14:43:48","Observations","3466186257","10719 Berlin, Germany","https://www.inaturalist.org/observations/106036638","55021","106036638","iNaturalist","13:43:48Z","wild","234970636","Arabidopsis thaliana (L.) Heynh.",12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3469070498","Arabidopsis thaliana (L.) Heynh.",52.496032,13.320824,"cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2022-07-10T01:28:35.929+00:00","2022-07-10T08:44:53.367+00:00",312,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",3052436,6,7707728,220,7225535,3112,3052435,3052436,3052436,"Arabidopsis thaliana (L.) Heynh.","Plantae","Tracheophyta","Brassicales","Brassicaceae","Arabidopsis","Arabidopsis thaliana","Arabidopsis","thaliana","SPECIES","ACCEPTED","NE","2022-02-09T20:57:09","Berlin",2022,2,9,"2022-02-09T12:51:18","2022-02-10T12:58:03.000+00:00","2022-07-10T08:44:53.367+00:00","https://www.inaturalist.org/observations/106454721","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none",FALSE,"iNaturalist research-grade observations","Alexis","Alexis",FALSE,"WGS84","Magnoliopsida","DE","none","none","Germany","Alexis","106454721","alexis_orion","2022-02-09 12:51:18","Observations","3469070498","10719 Berlin, Germany","https://www.inaturalist.org/observations/106454721","55021","106454721","iNaturalist","11:51:18Z","wild","236221861","Arabidopsis thaliana (L.) Heynh.",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3499373785","Arabidopsis thaliana (L.) Heynh.",44.082607,-123.11083,"cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2022-07-10T01:28:35.929+00:00","2022-07-10T05:48:10.579+00:00",312,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",3052436,6,7707728,220,7225535,3112,3052435,3052436,3052436,"Arabidopsis thaliana (L.) Heynh.","Plantae","Tracheophyta","Brassicales","Brassicaceae","Arabidopsis","Arabidopsis thaliana","Arabidopsis","thaliana","SPECIES","ACCEPTED","NE","2022-02-12T22:57:44","Oregon",2022,2,11,"2022-02-11T15:48:48","2022-02-13T19:40:44.000+00:00","2022-07-10T05:48:10.579+00:00","https://www.inaturalist.org/observations/106611963","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"iNaturalist research-grade observations","Jeff Ward","Jeff Ward",FALSE,"WGS84","Magnoliopsida","US","none","none","United States of America","Jeff Ward","106611963","lumenal","2022-02-11 15:48:48","Observations","3499373785","E/S of Goodpasture Is N of Wimbledon, Eugene, OR 97401, USA","https://www.inaturalist.org/observations/106611963","55021","106611963","iNaturalist","23:48:48Z","wild","236752028","Arabidopsis thaliana (L.) Heynh.",6,"7cm tall with 1/2cm leaves, several from dry weedy lawn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3499608635","Arabidopsis thaliana (L.) Heynh.",43.35452,-5.079585,"cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2022-07-10T01:28:35.929+00:00","2022-07-10T05:50:16.955+00:00",312,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",3052436,6,7707728,220,7225535,3112,3052435,3052436,3052436,"Arabidopsis thaliana (L.) Heynh.","Plantae","Tracheophyta","Brassicales","Brassicaceae","Arabidopsis","Arabidopsis thaliana","Arabidopsis","thaliana","SPECIES","ACCEPTED","NE","2022-02-11T13:40:20","Principado de Asturias",2022,2,11,"2022-02-11T13:47:22","2022-02-13T19:39:14.000+00:00","2022-07-10T05:50:16.955+00:00","https://www.inaturalist.org/observations/106548079","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"iNaturalist research-grade observations","Miguel A. Casado","Miguel A. Casado",FALSE,"WGS84","Magnoliopsida","ES","none","none","Spain","Miguel A. Casado","106548079","macasado","2022-02-11 13:47:22","Observations","3499608635","Perlleces, 33589 Perlleces, Asturias, España","https://www.inaturalist.org/observations/106548079","55021","106548079","iNaturalist","12:47:22Z","wild","236499275","Arabidopsis thaliana (L.) Heynh.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3499641490","Arabidopsis thaliana (L.) Heynh.",52.492684,13.326537,"cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2022-07-10T01:28:35.929+00:00","2022-07-10T08:45:55.804+00:00",312,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",3052436,6,7707728,220,7225535,3112,3052435,3052436,3052436,"Arabidopsis thaliana (L.) Heynh.","Plantae","Tracheophyta","Brassicales","Brassicaceae","Arabidopsis","Arabidopsis thaliana","Arabidopsis","thaliana","SPECIES","ACCEPTED","NE","2022-02-11T19:51:47","Berlin",2022,2,11,"2022-02-11T13:51:00","2022-02-13T20:13:12.000+00:00","2022-07-10T08:45:55.804+00:00","https://www.inaturalist.org/observations/106564813","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none",FALSE,"iNaturalist research-grade observations","Alexis","Alexis",FALSE,"WGS84","Magnoliopsida","DE","none","none","Germany","Alexis","106564813","alexis_orion","2022/02/11 1:51 PM CET","Observations","3499641490","Berlin, Berlin, Germany","https://www.inaturalist.org/observations/106564813","55021","106564813","iNaturalist","12:51:00Z","wild","236550297","Arabidopsis thaliana (L.) Heynh.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3698102059","Arabidopsis thaliana (L.) Heynh.",48.110922,-1.479864,"cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2022-07-10T01:28:35.929+00:00","2022-07-10T08:57:48.390+00:00",312,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",3052436,6,7707728,220,7225535,3112,3052435,3052436,3052436,"Arabidopsis thaliana (L.) Heynh.","Plantae","Tracheophyta","Brassicales","Brassicaceae","Arabidopsis","Arabidopsis thaliana","Arabidopsis","thaliana","SPECIES","ACCEPTED","NE","2022-02-22T21:35:19","Bretagne",2022,2,20,"2022-02-20T15:44:00","2022-02-24T19:48:14.000+00:00","2022-07-10T08:57:48.390+00:00","https://www.inaturalist.org/observations/107276674","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"iNaturalist research-grade observations","Valentin Hamon","Valentin Hamon",FALSE,"WGS84","Magnoliopsida","FR","none","none","France","Valentin Hamon","107276674","vhamon","2022/02/20 3:44 PM CET","Observations","3698102059","35530 Brécé, France","https://www.inaturalist.org/observations/107276674","55021","107276674","iNaturalist","14:44:00Z","wild","238596220","Arabidopsis thaliana (L.) Heynh.",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3698133890","Arabidopsis thaliana (L.) Heynh.",49.368086,-123.333319,"cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","CA","DWC_ARCHIVE","2022-07-10T01:28:35.929+00:00","2022-07-10T08:48:48.229+00:00",312,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",3052436,6,7707728,220,7225535,3112,3052435,3052436,3052436,"Arabidopsis thaliana (L.) Heynh.","Plantae","Tracheophyta","Brassicales","Brassicaceae","Arabidopsis","Arabidopsis thaliana","Arabidopsis","thaliana","SPECIES","ACCEPTED","NE","2022-02-22T02:15:51","British Columbia",2022,2,21,"2022-02-21T15:59:17","2022-02-23T00:14:32.000+00:00","2022-07-10T08:48:48.229+00:00","https://www.inaturalist.org/observations/107226474","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none",FALSE,"iNaturalist research-grade observations","Ben Keen","Ben Keen",FALSE,"WGS84","Magnoliopsida","CA","none","none","Canada","Ben Keen","107226474","benkeen","2022-02-21 15:59:17","Observations","3698133890","Bowen Island, BC V0N 1G1, Canada","https://www.inaturalist.org/observations/107226474","55021","107226474","iNaturalist","23:59:17Z","wild","238448321","Arabidopsis thaliana (L.) Heynh.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3705430600","Arabidopsis thaliana (L.) Heynh.",48.152574,-1.670705,"cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2022-07-10T01:28:35.929+00:00","2022-07-10T05:48:48.305+00:00",312,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",3052436,6,7707728,220,7225535,3112,3052435,3052436,3052436,"Arabidopsis thaliana (L.) Heynh.","Plantae","Tracheophyta","Brassicales","Brassicaceae","Arabidopsis","Arabidopsis thaliana","Arabidopsis","thaliana","SPECIES","ACCEPTED","NE","2022-02-26T10:41:42","Bretagne",2022,2,23,"2022-02-23T16:53:00","2022-02-26T19:05:12.000+00:00","2022-07-10T05:48:48.305+00:00","https://www.inaturalist.org/observations/107468741","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"iNaturalist research-grade observations","Valentin Hamon","Valentin Hamon",FALSE,"WGS84","Magnoliopsida","FR","none","none","France","Valentin Hamon","107468741","vhamon","2022/02/23 4:53 PM CET","Observations","3705430600","35760 Saint-Grégoire, France","https://www.inaturalist.org/observations/107468741","55021","107468741","iNaturalist","15:53:00Z","wild","239164874","Arabidopsis thaliana (L.) Heynh.",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3705472563","Arabidopsis thaliana (L.) Heynh.",37.347237,-122.150886,"cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2022-07-10T01:28:35.929+00:00","2022-07-10T05:49:13.810+00:00",312,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",3052436,6,7707728,220,7225535,3112,3052435,3052436,3052436,"Arabidopsis thaliana (L.) Heynh.","Plantae","Tracheophyta","Brassicales","Brassicaceae","Arabidopsis","Arabidopsis thaliana","Arabidopsis","thaliana","SPECIES","ACCEPTED","NE","2022-02-25T22:58:03","California",2022,2,25,"2022-02-25T13:19:28","2022-02-28T03:38:46.000+00:00","2022-07-10T05:49:13.810+00:00","https://www.inaturalist.org/observations/107442180","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"iNaturalist research-grade observations","taralee","taralee",FALSE,"WGS84","Magnoliopsida","US","none","none","United States of America","taralee","107442180","taralee","Fri Feb 25 2022 13:19:28 GMT-0800 (PST)","Observations","3705472563","Los Altos Hills, CA, US","https://www.inaturalist.org/observations/107442180","55021","107442180","iNaturalist","21:19:28Z","wild","239086596","Arabidopsis thaliana (L.) Heynh.",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
